,CV,TL,AL,TWC,AWC,TSC,ASC,TALRATIO,TAWCRATIO,TASCRATIO,TP,AP,TAPD,TAPMEAN,TS,AS,TASD,TASMEAN
507,4.5,87,2744,13,435,1,17,0.031705539358600585,0.029885057471264367,0.058823529411764705,-0.1,-0.011333333333333332,0.08866666666666667,-0.05566666666666667,-0.1,-0.011333333333333332,0.08866666666666667,-0.11133333333333334
508,3.5,71,2553,13,434,1,21,0.027810419114766942,0.029953917050691243,0.047619047619047616,0.3,0.11093674843674839,-0.1890632515632516,0.2054683742183742,0.3,0.11093674843674839,-0.1890632515632516,0.4109367484367484
509,4.0,53,735,7,112,1,5,0.07210884353741497,0.0625,0.2,0.0,-0.21666666666666667,-0.21666666666666667,-0.10833333333333334,0.0,-0.21666666666666667,-0.21666666666666667,-0.21666666666666667
510,4.0,40,904,6,141,1,1,0.04424778761061947,0.0425531914893617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,4.0,63,2226,10,351,1,15,0.02830188679245283,0.02849002849002849,0.06666666666666667,0.11818181818181818,-0.00011961722488038209,-0.11830143540669856,0.0590311004784689,0.11818181818181818,-0.00011961722488038209,-0.11830143540669856,0.1180622009569378
512,4.0,62,716,11,119,1,4,0.08659217877094973,0.09243697478991597,0.25,0.0,0.18,0.18,0.09,0.0,0.18,0.18,0.18
513,3.0,79,1815,12,302,1,13,0.04352617079889807,0.039735099337748346,0.07692307692307693,0.5,-0.005027548209366398,-0.5050275482093664,0.2474862258953168,0.5,-0.005027548209366398,-0.5050275482093664,0.4949724517906336
514,4.5,20,2447,3,421,1,20,0.008173273395995096,0.007125890736342043,0.05,0.0,0.17957875457875458,0.17957875457875458,0.08978937728937729,0.0,0.17957875457875458,0.17957875457875458,0.17957875457875458
515,3.0,55,4030,9,698,1,26,0.013647642679900745,0.012893982808022923,0.038461538461538464,0.0,0.09939027370478985,0.09939027370478985,0.049695136852394926,0.0,0.09939027370478985,0.09939027370478985,0.09939027370478985
516,4.5,64,568,11,95,1,4,0.11267605633802817,0.11578947368421053,0.25,0.0,0.025,0.025,0.0125,0.0,0.025,0.025,0.025
517,5.0,76,1336,11,214,1,8,0.05688622754491018,0.0514018691588785,0.125,-0.2916666666666667,0.006833333333333327,0.2985,-0.1424166666666667,-0.2916666666666667,0.006833333333333327,0.2985,-0.2848333333333334
518,4.0,69,172,11,24,1,1,0.4011627906976744,0.4583333333333333,1.0,0.0,-0.03333333333333333,-0.03333333333333333,-0.016666666666666666,0.0,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333
519,2.5,64,2222,9,360,1,13,0.0288028802880288,0.025,0.07692307692307693,0.0,0.10532598714416895,0.10532598714416895,0.052662993572084475,0.0,0.10532598714416895,0.10532598714416895,0.10532598714416895
520,2.5,66,2047,11,343,1,17,0.03224230581338544,0.03206997084548105,0.058823529411764705,0.0,0.04756132756132757,0.04756132756132757,0.023780663780663784,0.0,0.04756132756132757,0.04756132756132757,0.04756132756132757
521,3.5,66,1124,11,180,1,6,0.05871886120996441,0.06111111111111111,0.16666666666666666,0.2,0.06190814393939395,-0.13809185606060606,0.130954071969697,0.2,0.06190814393939395,-0.13809185606060606,0.261908143939394
522,4.5,71,1485,13,241,1,10,0.04781144781144781,0.05394190871369295,0.1,-0.2,0.07778151260504201,0.277781512605042,-0.061109243697479,-0.2,0.07778151260504201,0.277781512605042,-0.122218487394958
523,3.5,67,220,11,34,1,1,0.30454545454545456,0.3235294117647059,1.0,0.0,0.06999999999999999,0.06999999999999999,0.034999999999999996,0.0,0.06999999999999999,0.06999999999999999,0.06999999999999999
524,4.0,71,7768,13,1216,1,50,0.009140061791967044,0.01069078947368421,0.02,0.0,0.04197488584474886,0.04197488584474886,0.02098744292237443,0.0,0.04197488584474886,0.04197488584474886,0.04197488584474886
525,4.5,67,2740,11,476,1,18,0.024452554744525547,0.023109243697478993,0.05555555555555555,0.0,0.07137784090909091,0.07137784090909091,0.035688920454545456,0.0,0.07137784090909091,0.07137784090909091,0.07137784090909091
526,3.5,103,193,16,28,1,1,0.533678756476684,0.5714285714285714,1.0,0.25,-0.05000000000000001,-0.3,0.09999999999999999,0.25,-0.05000000000000001,-0.3,0.19999999999999998
527,4.5,59,1195,9,191,1,9,0.049372384937238493,0.04712041884816754,0.1111111111111111,0.0,-0.03023809523809524,-0.03023809523809524,-0.01511904761904762,0.0,-0.03023809523809524,-0.03023809523809524,-0.03023809523809524
528,4.0,73,2754,12,440,1,20,0.026506899055918662,0.02727272727272727,0.05,0.2,0.09258241758241757,-0.10741758241758244,0.1462912087912088,0.2,0.09258241758241757,-0.10741758241758244,0.2925824175824176
529,4.0,53,2534,8,429,1,16,0.020915548539857932,0.018648018648018648,0.0625,0.0,0.01768774703557312,0.01768774703557312,0.00884387351778656,0.0,0.01768774703557312,0.01768774703557312,0.01768774703557312
530,2.0,55,5779,8,936,1,49,0.009517217511680222,0.008547008547008548,0.02040816326530612,0.3416666666666667,0.03923647420400667,-0.30243019246266,0.19045157043533667,0.3416666666666667,0.03923647420400667,-0.30243019246266,0.38090314087067334
531,4.0,81,222,9,30,1,1,0.36486486486486486,0.3,1.0,0.0,-0.25,-0.25,-0.125,0.0,-0.25,-0.25,-0.25
532,3.0,24,6383,5,1086,1,53,0.0037599874667084443,0.004604051565377533,0.018867924528301886,0.0,0.08073943316661762,0.08073943316661762,0.04036971658330881,0.0,0.08073943316661762,0.08073943316661762,0.08073943316661762
533,4.0,85,2301,14,393,1,15,0.03694046066927423,0.035623409669211195,0.06666666666666667,-0.30000000000000004,0.1283783783783784,0.42837837837837844,-0.08581081081081082,-0.30000000000000004,0.1283783783783784,0.42837837837837844,-0.17162162162162165
534,3.5,57,1745,8,299,1,7,0.032664756446991405,0.026755852842809364,0.14285714285714285,0.0,0.09039256198347106,0.09039256198347106,0.04519628099173553,0.0,0.09039256198347106,0.09039256198347106,0.09039256198347106
535,1.5,25,10622,4,1930,1,65,0.0023536057239691207,0.002072538860103627,0.015384615384615385,0.3,0.15727617877617886,-0.14272382122382113,0.22863808938808944,0.3,0.15727617877617886,-0.14272382122382113,0.4572761787761789
536,2.5,64,1815,11,295,1,13,0.03526170798898071,0.03728813559322034,0.07692307692307693,0.0,0.08796487603305786,0.08796487603305786,0.04398243801652893,0.0,0.08796487603305786,0.08796487603305786,0.08796487603305786
537,4.0,69,1667,10,273,1,15,0.041391721655668866,0.03663003663003663,0.06666666666666667,0.5,0.11153846153846153,-0.38846153846153847,0.3057692307692308,0.5,0.11153846153846153,-0.38846153846153847,0.6115384615384616
538,3.5,40,1138,6,179,1,9,0.0351493848857645,0.0335195530726257,0.1111111111111111,0.5,0.21805555555555556,-0.28194444444444444,0.3590277777777778,0.5,0.21805555555555556,-0.28194444444444444,0.7180555555555556
539,3.0,62,1368,10,220,1,11,0.04532163742690058,0.045454545454545456,0.09090909090909091,0.0,0.027898550724637677,0.027898550724637677,0.013949275362318839,0.0,0.027898550724637677,0.027898550724637677,0.027898550724637677
540,4.0,44,2947,8,482,1,19,0.01493043773328809,0.016597510373443983,0.05263157894736842,0.0,0.0341403162055336,0.0341403162055336,0.0170701581027668,0.0,0.0341403162055336,0.0341403162055336,0.0341403162055336
541,4.0,77,4121,12,675,1,33,0.01868478524629944,0.017777777777777778,0.030303030303030304,0.35,0.0652777777777778,-0.2847222222222222,0.20763888888888887,0.35,0.0652777777777778,-0.2847222222222222,0.41527777777777775
542,3.0,73,191,8,26,1,1,0.38219895287958117,0.3076923076923077,1.0,0.0,-0.375,-0.375,-0.1875,0.0,-0.375,-0.375,-0.375
543,1.5,49,3305,9,525,1,26,0.014826021180030256,0.017142857142857144,0.038461538461538464,0.3,0.04544479544479544,-0.25455520455520453,0.17272239772239772,0.3,0.04544479544479544,-0.25455520455520453,0.34544479544479545
544,4.0,67,4176,10,654,1,33,0.016044061302681992,0.01529051987767584,0.030303030303030304,0.0,0.08843026538678714,0.08843026538678714,0.04421513269339357,0.0,0.08843026538678714,0.08843026538678714,0.08843026538678714
545,4.0,60,2096,13,383,2,20,0.02862595419847328,0.033942558746736295,0.1,0.0,0.15477351916376308,0.15477351916376308,0.07738675958188154,0.0,0.15477351916376308,0.15477351916376308,0.15477351916376308
546,4.5,64,1141,11,203,1,6,0.056091148115687994,0.054187192118226604,0.16666666666666666,0.0,0.16858974358974357,0.16858974358974357,0.08429487179487179,0.0,0.16858974358974357,0.16858974358974357,0.16858974358974357
547,3.0,55,2136,8,360,1,11,0.025749063670411985,0.022222222222222223,0.09090909090909091,0.0,0.1847222222222222,0.1847222222222222,0.0923611111111111,0.0,0.1847222222222222,0.1847222222222222,0.1847222222222222
548,4.0,57,3293,8,541,1,26,0.01730944427573641,0.014787430683918669,0.038461538461538464,0.0,0.038980716253443536,0.038980716253443536,0.019490358126721768,0.0,0.038980716253443536,0.038980716253443536,0.038980716253443536
549,3.0,61,1608,10,297,1,11,0.03793532338308458,0.03367003367003367,0.09090909090909091,0.03333333333333333,-0.07359307359307359,-0.10692640692640693,-0.020129870129870126,0.03333333333333333,-0.07359307359307359,-0.10692640692640693,-0.04025974025974025
550,4.0,81,3978,12,699,1,28,0.020361990950226245,0.017167381974248927,0.03571428571428571,0.0,0.03295492806856444,0.03295492806856444,0.01647746403428222,0.0,0.03295492806856444,0.03295492806856444,0.03295492806856444
551,3.5,27,2172,4,374,1,16,0.012430939226519336,0.0106951871657754,0.0625,0.13636363636363635,0.0635574494949495,-0.07280618686868685,0.09996054292929293,0.13636363636363635,0.0635574494949495,-0.07280618686868685,0.19992108585858587
552,3.5,67,4004,10,686,1,26,0.016733266733266732,0.014577259475218658,0.038461538461538464,0.0,0.03605651105651106,0.03605651105651106,0.01802825552825553,0.0,0.03605651105651106,0.03605651105651106,0.03605651105651106
553,4.5,72,2130,13,343,1,20,0.03380281690140845,0.037900874635568516,0.05,0.0,0.11806799522316766,0.11806799522316766,0.05903399761158383,0.0,0.11806799522316766,0.11806799522316766,0.11806799522316766
554,2.5,65,3860,11,730,1,54,0.01683937823834197,0.015068493150684932,0.018518518518518517,0.0,0.14912299010513297,0.14912299010513297,0.07456149505256648,0.0,0.14912299010513297,0.14912299010513297,0.14912299010513297
555,4.0,61,253,9,39,1,1,0.24110671936758893,0.23076923076923078,1.0,0.0,-0.1875,-0.1875,-0.09375,0.0,-0.1875,-0.1875,-0.1875
556,4.0,83,183,14,25,1,1,0.453551912568306,0.56,1.0,0.0,-0.375,-0.375,-0.1875,0.0,-0.375,-0.375,-0.375
557,5.0,57,1602,9,268,1,14,0.035580524344569285,0.033582089552238806,0.07142857142857142,0.0,-0.01405092592592593,-0.01405092592592593,-0.007025462962962965,0.0,-0.01405092592592593,-0.01405092592592593,-0.01405092592592593
558,4.0,64,294,11,45,1,1,0.21768707482993196,0.24444444444444444,1.0,-0.15,-0.09444444444444444,0.05555555555555555,-0.12222222222222222,-0.15,-0.09444444444444444,0.05555555555555555,-0.24444444444444444
559,2.5,72,2159,12,361,1,18,0.0333487725798981,0.0332409972299169,0.05555555555555555,0.3,0.1358024691358025,-0.1641975308641975,0.21790123456790123,0.3,0.1358024691358025,-0.1641975308641975,0.43580246913580245
560,2.5,66,2185,10,356,1,17,0.030205949656750573,0.028089887640449437,0.058823529411764705,-0.05,0.11796536796536797,0.16796536796536798,0.03398268398268398,-0.05,0.11796536796536797,0.16796536796536798,0.06796536796536796
561,3.5,68,221,10,34,1,1,0.3076923076923077,0.29411764705882354,1.0,0.0,-0.12,-0.12,-0.06,0.0,-0.12,-0.12,-0.12
562,3.0,68,261,9,38,1,1,0.26053639846743293,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,4.0,87,4443,13,704,1,30,0.019581363943281565,0.018465909090909092,0.03333333333333333,0.0,0.04994739057239058,0.04994739057239058,0.02497369528619529,0.0,0.04994739057239058,0.04994739057239058,0.04994739057239058
564,4.0,91,322,13,47,1,1,0.2826086956521739,0.2765957446808511,1.0,0.13636363636363635,0.0909090909090909,-0.045454545454545456,0.11363636363636362,0.13636363636363635,0.0909090909090909,-0.045454545454545456,0.22727272727272724
565,2.0,58,1489,8,220,1,1,0.03895231699126931,0.03636363636363636,1.0,0.0,0.020760233918128652,0.020760233918128652,0.010380116959064326,0.0,0.020760233918128652,0.020760233918128652,0.020760233918128652
566,3.0,80,5074,15,797,1,27,0.015766653527788728,0.018820577164366373,0.037037037037037035,0.0,0.15557173295454543,0.15557173295454543,0.07778586647727272,0.0,0.15557173295454543,0.15557173295454543,0.15557173295454543
567,4.0,62,2616,13,507,1,19,0.023700305810397553,0.02564102564102564,0.05263157894736842,1.0,0.2339736652236652,-0.7660263347763347,0.6169868326118326,1.0,0.2339736652236652,-0.7660263347763347,1.2339736652236653
568,4.5,67,4035,13,661,1,24,0.01660470879801735,0.019667170953101363,0.041666666666666664,0.0,-0.032039911308204,-0.032039911308204,-0.016019955654102,0.0,-0.032039911308204,-0.032039911308204,-0.032039911308204
569,3.5,60,3710,10,653,1,29,0.016172506738544475,0.015313935681470138,0.034482758620689655,0.6,0.12521970288363732,-0.47478029711636266,0.3626098514418187,0.6,0.12521970288363732,-0.47478029711636266,0.7252197028836374
570,4.0,61,2789,8,472,1,24,0.02187163858013625,0.01694915254237288,0.041666666666666664,0.0,0.12589712918660284,0.12589712918660284,0.06294856459330142,0.0,0.12589712918660284,0.12589712918660284,0.12589712918660284
571,4.5,52,723,10,128,1,4,0.07192254495159059,0.078125,0.25,0.0,0.07996632996632996,0.07996632996632996,0.03998316498316498,0.0,0.07996632996632996,0.07996632996632996,0.07996632996632996
572,4.0,44,3884,7,651,1,21,0.01132852729145211,0.010752688172043012,0.047619047619047616,0.0,0.0813028151186046,0.0813028151186046,0.0406514075593023,0.0,0.0813028151186046,0.0813028151186046,0.0813028151186046
573,3.0,64,1891,10,379,1,14,0.033844526705446853,0.026385224274406333,0.07142857142857142,0.45,0.18382352941176472,-0.2661764705882353,0.31691176470588234,0.45,0.18382352941176472,-0.2661764705882353,0.6338235294117647
574,4.5,65,11647,11,1976,1,94,0.005580836266849833,0.005566801619433198,0.010638297872340425,-0.0625,0.13197381634881633,0.19447381634881633,0.034736908174408165,-0.0625,0.13197381634881633,0.19447381634881633,0.06947381634881633
575,4.0,106,2272,17,383,1,13,0.04665492957746479,0.044386422976501305,0.07692307692307693,0.06818181818181818,0.2380952380952381,0.16991341991341993,0.15313852813852813,0.06818181818181818,0.2380952380952381,0.16991341991341993,0.30627705627705626
576,3.5,60,469,8,73,1,1,0.1279317697228145,0.1095890410958904,1.0,0.0,-0.16666666666666666,-0.16666666666666666,-0.08333333333333333,0.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666
577,5.0,56,1878,10,346,1,23,0.029818956336528223,0.028901734104046242,0.043478260869565216,0.65,0.3761904761904763,-0.2738095238095237,0.5130952380952382,0.65,0.3761904761904763,-0.2738095238095237,1.0261904761904763
578,3.5,47,1457,7,252,1,14,0.03225806451612903,0.027777777777777776,0.07142857142857142,0.0,0.009774436090225564,0.009774436090225564,0.004887218045112782,0.0,0.009774436090225564,0.009774436090225564,0.009774436090225564
579,3.0,59,3509,8,585,1,34,0.016813907096038756,0.013675213675213675,0.029411764705882353,0.0,0.09403318903318905,0.09403318903318905,0.047016594516594526,0.0,0.09403318903318905,0.09403318903318905,0.09403318903318905
580,3.5,44,6275,7,1031,1,40,0.00701195219123506,0.006789524733268671,0.025,0.0,0.153751639774367,0.153751639774367,0.0768758198871835,0.0,0.153751639774367,0.153751639774367,0.153751639774367
581,3.5,52,13095,8,1999,1,79,0.00397098129056892,0.00400200100050025,0.012658227848101266,0.0,0.051864457381698786,0.051864457381698786,0.025932228690849393,0.0,0.051864457381698786,0.051864457381698786,0.051864457381698786
582,4.0,56,2610,10,452,1,19,0.021455938697318006,0.022123893805309734,0.05263157894736842,0.5,0.10696412173684901,-0.393035878263151,0.3034820608684245,0.5,0.10696412173684901,-0.393035878263151,0.606964121736849
583,3.0,64,1523,14,259,1,11,0.04202232435981615,0.05405405405405406,0.09090909090909091,0.5,-0.017367676767676768,-0.5173676767676768,0.24131616161616162,0.5,-0.017367676767676768,-0.5173676767676768,0.48263232323232325
584,4.0,62,1752,12,314,1,14,0.03538812785388128,0.03821656050955414,0.07142857142857142,0.0,0.19596103896103895,0.19596103896103895,0.09798051948051947,0.0,0.19596103896103895,0.19596103896103895,0.19596103896103895
585,3.0,102,481,14,82,1,1,0.21205821205821207,0.17073170731707318,1.0,-0.05,0.017340067340067336,0.06734006734006734,-0.016329966329966333,-0.05,0.017340067340067336,0.06734006734006734,-0.03265993265993267
586,4.0,45,1808,7,287,1,14,0.024889380530973452,0.024390243902439025,0.07142857142857142,0.0,0.12878787878787878,0.12878787878787878,0.06439393939393939,0.0,0.12878787878787878,0.12878787878787878,0.12878787878787878
587,3.0,75,2060,12,339,1,14,0.03640776699029126,0.035398230088495575,0.07142857142857142,0.25,0.17532713498622593,-0.07467286501377407,0.21266356749311296,0.25,0.17532713498622593,-0.07467286501377407,0.42532713498622593
588,3.0,63,4242,12,699,1,33,0.01485148514851485,0.017167381974248927,0.030303030303030304,0.5,0.18614583333333334,-0.31385416666666666,0.34307291666666667,0.5,0.18614583333333334,-0.31385416666666666,0.6861458333333333
589,3.0,118,285,14,40,1,1,0.41403508771929826,0.35,1.0,0.0,0.03409090909090909,0.03409090909090909,0.017045454545454544,0.0,0.03409090909090909,0.03409090909090909,0.03409090909090909
590,4.0,64,6065,11,1006,1,33,0.010552349546578731,0.010934393638170975,0.030303030303030304,0.375,0.060604575163398684,-0.3143954248366013,0.21780228758169934,0.375,0.060604575163398684,-0.3143954248366013,0.4356045751633987
591,5.0,97,97,15,15,1,1,1.0,1.0,1.0,0.025,0.025,0.0,0.025,0.025,0.025,0.0,0.05
592,4.0,66,1774,12,309,2,13,0.03720405862457723,0.038834951456310676,0.15384615384615385,0.5,0.04830924036281178,-0.45169075963718824,0.2741546201814059,0.5,0.04830924036281178,-0.45169075963718824,0.5483092403628118
593,3.5,71,2733,11,426,1,17,0.02597877789974387,0.025821596244131457,0.058823529411764705,0.0,0.10299920386127283,0.10299920386127283,0.051499601930636414,0.0,0.10299920386127283,0.10299920386127283,0.10299920386127283
594,4.0,52,1700,8,264,1,11,0.03058823529411765,0.030303030303030304,0.09090909090909091,0.0,0.18949314574314577,0.18949314574314577,0.09474657287157288,0.0,0.18949314574314577,0.18949314574314577,0.18949314574314577
595,3.5,75,1737,13,281,1,12,0.04317789291882556,0.046263345195729534,0.08333333333333333,-0.22499999999999998,-0.04353741496598639,0.18146258503401358,-0.1342687074829932,-0.22499999999999998,-0.04353741496598639,0.18146258503401358,-0.2685374149659864
596,3.0,59,2289,14,406,1,22,0.025775447793796417,0.034482758620689655,0.045454545454545456,0.0,0.22270114942528732,0.22270114942528732,0.11135057471264366,0.0,0.22270114942528732,0.22270114942528732,0.22270114942528732
597,4.0,80,1872,14,299,1,13,0.042735042735042736,0.046822742474916385,0.07692307692307693,0.0,0.03895903479236814,0.03895903479236814,0.01947951739618407,0.0,0.03895903479236814,0.03895903479236814,0.03895903479236814
598,4.0,61,2008,10,334,1,13,0.030378486055776893,0.029940119760479042,0.07692307692307693,0.0,0.04024844720496895,0.04024844720496895,0.020124223602484476,0.0,0.04024844720496895,0.04024844720496895,0.04024844720496895
599,3.5,73,4549,12,720,1,27,0.016047482963288635,0.016666666666666666,0.037037037037037035,0.0,0.0656230674087817,0.0656230674087817,0.03281153370439085,0.0,0.0656230674087817,0.0656230674087817,0.0656230674087817
600,4.5,57,1915,11,369,1,25,0.029765013054830286,0.02981029810298103,0.04,0.0,0.07347222222222223,0.07347222222222223,0.036736111111111115,0.0,0.07347222222222223,0.07347222222222223,0.07347222222222223
601,3.5,101,697,16,111,1,1,0.1449067431850789,0.14414414414414414,1.0,0.0,-0.375,-0.375,-0.1875,0.0,-0.375,-0.375,-0.375
602,3.5,67,2750,13,485,1,27,0.024363636363636365,0.026804123711340205,0.037037037037037035,0.5,-0.012213449429358524,-0.5122134494293585,0.24389327528532073,0.5,-0.012213449429358524,-0.5122134494293585,0.48778655057064146
603,1.5,81,471,13,74,1,3,0.17197452229299362,0.17567567567567569,0.3333333333333333,0.0,0.22857142857142856,0.22857142857142856,0.11428571428571428,0.0,0.22857142857142856,0.22857142857142856,0.22857142857142856
604,4.5,41,2451,7,412,1,13,0.016727866177070585,0.01699029126213592,0.07692307692307693,0.0,-0.07869746572871575,-0.07869746572871575,-0.039348732864357874,0.0,-0.07869746572871575,-0.07869746572871575,-0.07869746572871575
605,4.0,79,2872,14,492,1,22,0.027506963788300837,0.028455284552845527,0.045454545454545456,-0.07777777777777779,0.05000841750841749,0.12778619528619528,-0.013884680134680152,-0.07777777777777779,0.05000841750841749,0.12778619528619528,-0.027769360269360305
606,3.5,68,1849,11,312,1,17,0.03677663601946998,0.035256410256410256,0.058823529411764705,0.0,0.14058823529411765,0.14058823529411765,0.07029411764705883,0.0,0.14058823529411765,0.14058823529411765,0.14058823529411765
607,3.5,90,90,12,12,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,2.0,65,2868,10,465,1,19,0.022663877266387727,0.021505376344086023,0.05263157894736842,0.0,-0.0021771771771771763,-0.0021771771771771763,-0.0010885885885885882,0.0,-0.0021771771771771763,-0.0021771771771771763,-0.0021771771771771763
609,3.5,96,620,15,98,1,3,0.15483870967741936,0.15306122448979592,0.3333333333333333,-0.25,0.06727272727272728,0.31727272727272726,-0.09136363636363637,-0.25,0.06727272727272728,0.31727272727272726,-0.18272727272727274
610,5.0,71,1846,14,322,1,13,0.038461538461538464,0.043478260869565216,0.07692307692307693,-0.2,0.042460317460317455,0.24246031746031746,-0.07876984126984128,-0.2,0.042460317460317455,0.24246031746031746,-0.15753968253968256
611,4.0,77,5880,14,954,1,36,0.013095238095238096,0.014675052410901468,0.027777777777777776,0.0,0.06093189218189217,0.06093189218189217,0.030465946090946085,0.0,0.06093189218189217,0.06093189218189217,0.06093189218189217
612,4.0,78,7182,13,1247,1,68,0.01086048454469507,0.010425020048115477,0.014705882352941176,0.0,0.1112938311688312,0.1112938311688312,0.0556469155844156,0.0,0.1112938311688312,0.1112938311688312,0.1112938311688312
613,3.0,68,2213,11,353,1,12,0.030727519204699502,0.031161473087818695,0.08333333333333333,0.0,-0.004236812570145901,-0.004236812570145901,-0.0021184062850729507,0.0,-0.004236812570145901,-0.004236812570145901,-0.004236812570145901
614,5.0,63,1502,9,245,1,11,0.041944074567243674,0.036734693877551024,0.09090909090909091,-0.25,0.12756410256410258,0.37756410256410255,-0.06121794871794871,-0.25,0.12756410256410258,0.37756410256410255,-0.12243589743589742
615,4.5,67,2050,10,338,1,17,0.032682926829268294,0.029585798816568046,0.058823529411764705,0.5,0.09265138154027043,-0.4073486184597296,0.2963256907701352,0.5,0.09265138154027043,-0.4073486184597296,0.5926513815402704
616,3.5,58,4512,10,799,1,47,0.012854609929078014,0.012515644555694618,0.02127659574468085,0.0,0.11512002262002263,0.11512002262002263,0.057560011310011316,0.0,0.11512002262002263,0.11512002262002263,0.11512002262002263
617,5.0,57,4543,10,747,1,32,0.012546775258639665,0.013386880856760375,0.03125,0.5,0.06637472283813746,-0.43362527716186255,0.28318736141906875,0.5,0.06637472283813746,-0.43362527716186255,0.5663747228381375
618,4.0,55,3089,9,520,1,25,0.0178051149239236,0.01730769230769231,0.04,0.0,0.015108225108225109,0.015108225108225109,0.007554112554112554,0.0,0.015108225108225109,0.015108225108225109,0.015108225108225109
619,3.0,54,6068,8,1009,1,49,0.008899143045484509,0.007928642220019821,0.02040816326530612,0.1,0.06903358986692322,-0.030966410133076785,0.08451679493346162,0.1,0.06903358986692322,-0.030966410133076785,0.16903358986692324
620,2.5,87,3857,12,646,1,40,0.022556390977443608,0.018575851393188854,0.025,0.05555555555555555,0.15690423976608184,0.10134868421052629,0.1062298976608187,0.05555555555555555,0.15690423976608184,0.10134868421052629,0.2124597953216374
621,3.5,72,6432,11,1073,1,35,0.011194029850746268,0.010251630941286114,0.02857142857142857,0.0,0.04492685210770317,0.04492685210770317,0.022463426053851585,0.0,0.04492685210770317,0.04492685210770317,0.04492685210770317
622,3.5,54,2455,9,422,1,17,0.021995926680244398,0.02132701421800948,0.058823529411764705,0.0,0.11166666666666666,0.11166666666666666,0.05583333333333333,0.0,0.11166666666666666,0.11166666666666666,0.11166666666666666
623,3.5,65,1932,10,310,1,8,0.03364389233954451,0.03225806451612903,0.125,0.0,0.01636904761904762,0.01636904761904762,0.00818452380952381,0.0,0.01636904761904762,0.01636904761904762,0.01636904761904762
624,1.0,69,252,14,39,1,2,0.27380952380952384,0.358974358974359,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,4.5,54,1533,9,241,1,9,0.03522504892367906,0.03734439834024896,0.1111111111111111,0.0,0.32019230769230766,0.32019230769230766,0.16009615384615383,0.0,0.32019230769230766,0.32019230769230766,0.32019230769230766
626,2.0,48,2351,8,384,1,16,0.020416843896214378,0.020833333333333332,0.0625,0.0625,0.07609649122807018,0.013596491228070176,0.06929824561403508,0.0625,0.07609649122807018,0.013596491228070176,0.13859649122807016
627,3.5,65,400,12,63,1,3,0.1625,0.19047619047619047,0.3333333333333333,-0.015151515151515152,-0.010101010101010102,0.00505050505050505,-0.012626262626262628,-0.015151515151515152,-0.010101010101010102,0.00505050505050505,-0.025252525252525256
628,4.5,58,3389,9,553,1,18,0.017114192977279435,0.0162748643761302,0.05555555555555555,0.0,0.14468475073313783,0.14468475073313783,0.07234237536656891,0.0,0.14468475073313783,0.14468475073313783,0.14468475073313783
629,3.0,57,3137,8,496,1,15,0.018170226330889386,0.016129032258064516,0.06666666666666667,0.0,0.11325657367324032,0.11325657367324032,0.05662828683662016,0.0,0.11325657367324032,0.11325657367324032,0.11325657367324032
630,3.5,75,2539,9,411,1,15,0.029539188656951557,0.021897810218978103,0.06666666666666667,0.0,0.05750000000000001,0.05750000000000001,0.028750000000000005,0.0,0.05750000000000001,0.05750000000000001,0.05750000000000001
631,4.0,72,3133,16,526,1,16,0.02298116820938398,0.030418250950570342,0.0625,0.5,0.10862193362193363,-0.3913780663780664,0.3043109668109668,0.5,0.10862193362193363,-0.3913780663780664,0.6086219336219336
632,3.5,59,4623,11,779,1,38,0.012762275578628596,0.014120667522464698,0.02631578947368421,-0.375,0.05163951545530496,0.426639515455305,-0.1616802422723475,-0.375,0.05163951545530496,0.426639515455305,-0.323360484544695
633,4.5,51,1243,8,196,1,6,0.04102976669348351,0.04081632653061224,0.16666666666666666,0.13636363636363635,0.1883116883116883,0.05194805194805194,0.16233766233766234,0.13636363636363635,0.1883116883116883,0.05194805194805194,0.3246753246753247
634,3.5,50,3215,8,548,1,28,0.015552099533437015,0.014598540145985401,0.03571428571428571,0.0,0.12377645502645501,0.12377645502645501,0.061888227513227506,0.0,0.12377645502645501,0.12377645502645501,0.12377645502645501
635,4.0,77,406,10,64,1,4,0.1896551724137931,0.15625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,3.5,87,1959,16,316,1,8,0.0444104134762634,0.05063291139240506,0.125,0.0,0.08625541125541125,0.08625541125541125,0.043127705627705626,0.0,0.08625541125541125,0.08625541125541125,0.08625541125541125
637,2.5,65,2174,9,365,1,17,0.029898804047838085,0.024657534246575342,0.058823529411764705,0.0,0.13072552447552446,0.13072552447552446,0.06536276223776223,0.0,0.13072552447552446,0.13072552447552446,0.13072552447552446
638,4.0,62,6173,9,1068,1,47,0.010043738862789567,0.008426966292134831,0.02127659574468085,-0.4000000000000001,0.08524979865096148,0.4852497986509616,-0.1573751006745193,-0.4000000000000001,0.08524979865096148,0.4852497986509616,-0.3147502013490386
